,sentence,tags,encoded_tags
1897,"['y', 'que', 'la', 'memoria', 'que', 'tiene', 'de', 'los', 'dichos', 'sermones', 'no', 'es', 'de', 'habérselos', 'oído', 'entonces', ',', 'sino', 'que', 'después', 'los', 'leyó', ',', 'que', 'andaban', 'por', 'escrito']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1898,"['y', 'que', 'sabe', 'que', 'tenían', 'los', 'dichos', 'sermones', 'Sabino', 'Bernal', 'y', 'Fonseca', ',', 'y', 'también', 'los', 'tenían', 'en', 'el', 'monasterio', 'de', 'Santa', 'Catalina']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PLACE', 'PLACE', 'PLACE', 'PLACE']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]"
1899,"['y', 'que', 'nunca', 'tuvo', 'por', 'error', 'lo', 'que', 'estaba', 'en', 'los', 'dichos', 'sermones', ',', 'sino', 'por', 'buena', 'y', 'sana', 'doctrina']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1900,"['ni', 'cayó', 'este', 'confesante', 'en', 'los', 'errores', 'que', 'tiene', 'declarados', 'hasta', 'después', 'el', 'tiempo', 'que', 'dicho', 'tiene']","['O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1901,"['y', 'que', 'si', 'los', 'dichos', 'sermones', 'estaban', 'en', 'su', 'poder', 'de', 'este', 'confesante', 'que', 'no', 'se', 'acuerda', ',', 'y', 'antes', 'cree', 'que', 'no', 'los', 'tenía']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1902,"['y', 'que', 'si', 'acaso', 'los', 'tenía', 'estarían', 'con', 'otras', 'cosas', 'de', 'mano', ',', 'y', 'que', 'los', 'dichos', 'sermones', 'andaban', 'de', 'mano']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1903,"['estando', 'a', 'todo', 'ello', 'presentes', ',', 'por', 'honestas', 'personas', ',', 'los', 'Reverendos', 'Licenciado', 'Salgado', 'y', 'Bachiller', 'Lumbreras', ',', 'clérigos', 'presbíteros', ',', 'los', 'cuales', 'tienen', 'jurado', 'el', 'secreto']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1904,"['Después', 'de', 'lo', 'cual', ',', 'desde', 'a', 'un', 'hora', 'poco', 'más', 'o', 'menos', ',', 'en', 'la', 'misma', 'audiencia', 'de', 'la', 'mañana', ',', 'ante', 'los', 'Señores', 'Inquisidores', 'Doctor', 'Riego', 'y', 'Licenciado', 'Guijelmo', ',', 'apareció', 'el', 'alcaide', 'y', 'dijo:', 'que', 'el', 'dicho', 'Pedro', 'de', 'Cazalla', 'de', 'nuevo', 'pedía', 'audiencia']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
1905,"['y', 'habiéndole', 'mandado', 'traer', 'ante', 'sí', ',', 'el', 'dicho', 'Pedro', 'de', 'Cazalla', ',', 'so', 'cargo', 'del', 'dicho', 'juramento', ',', 'dijo:', 'que', 'después', 'se', 'ha', 'acordado', 'que', ',', 'en', 'lo', 'que', 'toca', 'a', 'Fray', 'Hernando', 'del', 'Castillo', ',', 'se', 'le', 'acuerda', 'haberle', 'dicho', 'Don', 'Carlos', 'de', 'Seso', 'que', 'el', 'dicho', 'Fray', 'Hernando', 'del', 'Castillo', 'le', 'había', 'vuelto', 'luego', 'los', 'libros', 'que', 'le', 'había', 'dado', ',', 'por', 'tener', 'escrúpulo', 'de', 'tenerlos', ',', 'y', 'que', 'le', 'había', 'dicho', 'que', 'tenía', 'la', 'cédula', 'del', 'Inquisidor', 'que', 'ha', 'declarado']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1906,"['estando', 'a', 'ello', 'presentes', ',', 'por', 'honestas', 'personas', ',', 'los', 'dichos', 'Licenciado', 'Salgado', 'y', 'Bachiller', 'Lumbreras']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
1907,"['Pasó', 'ante', 'mí']","['O', 'O', 'O']","[0, 0, 0]"
1908,"['Sebastián', 'de', 'Landeta', ',', 'Notario']","['PER', 'PER', 'PER', 'O', 'O']","[1, 1, 1, 0, 0]"
1909,['(Rúbrica'],['O'],[0]
1910,[')'],['O'],[0]
1911,"['Después', 'de', 'lo', 'cual', ',', 'a', 'cinco', 'días', 'del', 'mes', 'de', 'octubre', 'de', 'mil', 'y', 'quinientos', 'y', 'cincuenta', 'y', 'nueve', 'años', ',', 'los', 'dichos', 'Señores', 'Inquisidores', 'Licenciado', 'Francisco', 'Vaca', ',', 'Doctor', 'Riego', 'y', 'Licenciado', '', ',', 'hicieron', 'tornar', 'a', 'traer', 'ante', 'sí', 'al', 'dicho', 'Pedro', 'de', 'Cazalla', ',', 'del', 'cual', ',', 'como', 'fue', 'presente', ',', 'habiendo', 'recibido', 'juramento', ',', 'en', 'forma', 'de', 'derecho', ',', 'y', 'prometido', 'de', 'decir', 'verdad', ',', 'le', 'fue', 'dicho', 'que', 'convenía', 'que', 'también', ',', 'como', 'en', 'lo', 'demás', 'que', 'ayer', 'se', 'le', 'leyó', 'y', 'se', 'ratificó', ',', 'se', 'ratifique', 'en', 'lo', 'que', 'tiene', 'dicho', 'contra', 'Antonio', 'de', 'Astudillo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1912,"['y', 'habiéndosele', 'para', 'el', 'dicho', 'efecto', 'leído', 'lo', 'que', 'tiene', 'depuesto', 'en', 'la', 'declaración', 'de', 'tres', 'de', 'octubre', ',', 'hojas', 'ciento', 'y', 'cuatro', ',', 'con', 'la', 'enmienda', 'que', 'después', 'hizo', 'a', 'veinte', 'y', 'siete', 'de', 'mayo', ',', 'a', 'hojas', 'ciento', 'sesenta', 'dos', ',', 'y', 'por', 'el', 'dicho', 'Pedro', 'de', 'Cazalla', 'todo', 'ello', 'oído', ',', 'dijo:', 'que', 'lo', 'que', 'contra', 'el', 'dicho', 'Antonio', 'de', 'Astudillo', 'tiene', 'declarado', 'es', 'la', 'verdad', ',', 'con', 'la', 'dicha', 'enmienda', ',', 'so', 'cargo', 'del', 'juramento', 'que', 'hecho', 'tiene', ',', 'y', 'que', 'en', 'ello', 'se', 'afirmaba', 'y', 'ratificaba', 'y', 'si', 'era', 'necesario', 'de', 'nuevo', 'lo', 'decía']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1913,"['estando', 'a', 'ello', 'presentes', 'el', 'Bachiller', 'Cisneros', 'y', 'Mucientes', ',', 'clérigos', 'presbíteros', ',', 'los', 'cuales', 'tienen', 'jurado', 'el', 'secreto']","['O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1914,"['Pasó', 'ante', 'mí']","['O', 'O', 'O']","[0, 0, 0]"
1915,"['Sebastián', 'de', 'Landeta', ',', 'Notario']","['PER', 'PER', 'PER', 'O', 'O']","[1, 1, 1, 0, 0]"
1916,['(Rúbrica'],['O'],[0]
1917,[')'],['O'],[0]
1918,"['En', 'la', 'sala', 'y', 'audiencia', 'del', 'Santo', 'Oficio', 'de', 'la', 'Inquisición', ',', 'en', 'diez', 'días', 'del', 'mes', 'de', 'febrero', 'de', 'mil', 'y', 'quinientos', 'y', 'cincuenta', 'y', 'nueve', 'años', ',', 'visto', 'y', 'examinado', 'este', 'proceso', 'tocante', 'a', 'Pedro', 'de', 'Cazalla', ',', 'cura', 'de', 'Pedrosa', ',', 'en', 'las', 'sesiones', 'y', 'de', 'la', 'manera', 'que', 'de', 'en', 'este', 'cuaderno', 'se', 'contiene', ',', 'por', 'el', 'Señor', 'Don', 'Pero', 'Ponce', 'de', 'León', ',', 'Obispo', 'de', 'Ciudad', 'Rodrigo', ',', 'de', 'el', 'Consejo', 'de', 'Su', 'Majestad', ',', 'y', 'por', 'el', 'Señor', 'Don', 'Pedro', 'Gasca', ',', 'Obispo', 'de', 'Palencia', ',', 'del', 'Consejo', 'de', 'Su', 'Majestad', ',', 'y', 'por', 'el', 'Señor', 'Regente', 'Juan', 'de', 'Figueroa', ',', 'del', 'Consejo', 'de', 'Estado', 'Real', 'y', 'Cámara', ',', 'y', 'por', 'el', 'Señor', 'Licenciado', 'Birviesca', 'de', 'Muñatones', ',', 'del', 'Consejo', 'Real', 'y', 'de', 'Cámara', ',', 'y', 'los', 'Señores', 'Licenciado', 'Villagomez', 'y', 'Licenciado', 'Castro', ',', 'del', 'Consejo', 'Real', 'de', 'Indias', ',', 'y', 'los', 'Señores', 'Licenciado', 'Santillán', 'y', 'Doctor', 'Simancas', ',', 'oidores', 'de', 'la', 'Audiencia', 'Real', 'de', 'Valladolid', ',', 'juntamente', 'con', 'los', 'Señores', 'Licenciado', 'de', 'Valtodano', ',', 'del', 'Consejo', 'de', 'la', 'Santa', 'general', 'Inquisición', ',', 'con', 'veces', 'de', 'Inquisidor', ',', 'y', 'los', 'Señores', 'Licenciado', 'Francisco', 'Vaca', 'e', 'Doctor', 'Riego', 'y', 'Licenciado', 'Guijelmo', ',', 'y', 'asistiendo', 'como', 'ordinario', 'por', 'el', 'Señor', 'Obispo', 'de', 'Zamora', 'el', 'Señor', 'Licenciado', 'Santillán', ',', 'todos', 'los', 'dichos', 'Señores', 'votaron', 'en', 'la', 'forma', 'y', 'manera', 'siguiente']","['O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'PLACE', 'PLACE', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 2, 2, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1919,"['El', 'Doctor', 'Simancas', 'dijo:', 'que', 'su', 'voto', 'y', 'parecer', 'es', 'que', 'el', 'dicho', 'Pedro', 'de', 'Cazalla', 'sea', 'degradado', 'en', 'forma', ',', 'y', 'relajado', 'a', 'la', 'curia', 'y', 'brazo', 'seglar', ',', 'con', 'confiscación', 'de', 'bienes']","['O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1920,"['y', 'el', 'Señor', 'Licenciado', 'Castro', 'y', 'el', 'Señor', 'Licenciado', 'Villagomez', 'y', 'el', 'Señor', 'Licenciado', 'Muñatones', 'de', 'Birviesca', 'y', 'el', 'Señor', 'Regente', 'Figueroa', 'y', 'el', 'Señor', 'Obispo', 'de', 'Ciudad', '', 'y', 'el', 'Señor', 'Licenciado', 'Guijelmo', 'y', 'el', 'Señor', 'Licenciado', 'Francisco', 'Vaca', 'y', 'el', 'Señor', 'Licenciado', 'de', 'Valtodano', ',', 'dijeron:', 'que', 'su', 'voto', 'y', 'parecer', 'es', 'el', 'mismo', 'que', 'el', 'del', 'dicho', 'Señor', 'Doctor', 'Simancas']","['O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'PLACE', 'PLACE', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1921,"['El', 'Señor', 'Inquisidor', 'Doctor', 'Riego', 'dijo:', 'que', 'atento', 'que', 'la', 'mayor', 'parte', 'de', 'todos', 'los', 'dichos', 'Señores', 'tienen', 'al', 'dicho', 'Pedro', 'de', 'Cazalla', 'por', 'simulado', 'confidente', ',', 'que', 'también', 'su', 'voto', 'y', 'parecer', 'es', 'que', 'sea', 'degradado', 'y', 'relajado', ',', 'con', 'confiscación', 'de', 'bienes']","['O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1922,"['El', 'Señor', 'Obispo', 'de', 'Palencia', 'dijo:', 'que', 'su', 'voto', 'y', 'parecer', 'es', 'que', 'el', 'dicho', 'Pedro', 'de', 'Cazalla', 'sea', 'recibido', 'a', 'reconciliación', ',', 'con', 'hábito', 'irremisible', 'y', 'cárcel', 'perpetua', ',', 'y', 'degradado', 'de', 'todas', 'órdenes']","['O', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1923,"['y', 'que', 'en', 'la', 'carcelería', 'se', 'le', 'pongan', 'penitencias', 'de', 'ayunos', 'y', 'oraciones', ',', 'y', 'que', 'se', 'le', 'mande', 'no', 'hable', ',', 'ni', 'refiriendo', 'ni', 'de', 'otra', 'manera', ',', 'en', 'las', 'herejías', 'de', 'que', 'ha', 'sido', 'acusado', ',', 'y', 'se', 'advierta', 'en', 'él', 'si', 'todo', 'lo', 'sobredicho', 'cumple', ',', 'con', 'ánimo', 'de', 'verdadero', 'penitente']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1924,"['y', 'si', 'en', 'cualquiera', 'de', 'estas', 'cosas', 'fuere', 'hallado', 'que', 'no', 'lo', 'cumpla', ',', 'sea', 'habido', 'por', 'hombre', 'que', 'anda', 'en', 'tinieblas', 'y', 'no', 'en', 'luz', ',', 'y', 'juzgado', 'y', 'castigado', 'como', 'hereje', 'y', 'pertinaz', ',', 'conforme', 'al', 'capítulo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1925,"['y', 'el', 'Señor', 'Licenciado', 'Santillán', ',', 'como', 'Ordinario', ',', 'dijo', 'que', 'se', 'conformaba', 'con', 'el', 'parecer', 'del', 'dicho', 'Señor', 'Obispo', 'de', 'Palencia']","['O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'REF_PER', 'O', 'PLACE']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 2]"
1926,"['y', 'cada', 'uno', 'de', 'todos', 'los', 'dichos', 'Señores', 'señaló', 'su', 'voto']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1927,"['y', 'pasó', 'ante', 'mí']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
1928,"['Sebastián', 'de', 'Landeta', ',', 'Notario']","['PER', 'PER', 'PER', 'O', 'O']","[1, 1, 1, 0, 0]"
1929,"['Sacado', 'del', 'original', 'por', 'mí', ',', 'el', 'dicho', 'Sebastián', 'de', 'Landeta', ',', 'Notario']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
1930,['(Rúbrica'],['O'],[0]
1931,[')'],['O'],[0]
