,sentence,tags,encoded_tags
798,"['—', 'Cuantas', 'veces', 'nos', 'sintiéremos', 'llagados', 'en', 'la', 'consciencia', ',', 'debemos', 'acudir', 'por', 'medicina', 'a', 'las', 'promesas', 'de', 'la', 'misericordia', 'de', 'Dios', 'y', 'luego', 'al', 'uso', 'de', 'los', 'sacramentos', 'que', 'tiene', 'en', 'su', 'Iglesia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'CHRI', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 1, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, 3, 0]"
799,"['Y', 'llevar', 'el', 'verdadero', 'arrepentimiento', 'que', 'se', 'requiere', 'para', 'recibir', 'la', 'sanidad', 'que', 'deseamos', '.']","['O', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O']","[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
800,"['Maestro', '.']","['O', 'O']","[0, 0]"
801,"['—', '¿', 'Está', 'bien', 'dilatar', 'este', 'remedio', ',', 'conocida', 'y', 'sentida', 'la', 'necesidad', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
802,"['—', 'No', ',', 'en', 'ninguna', 'manera', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
803,"['Por', 'causa', 'del', 'gran', 'mal', 'que', 'es', 'tener', 'ofendida', 'a', 'la', 'bondad', 'de', 'Dios', ',', 'de', 'quien', 'recibimos', 'todos', 'los', 'bienes', ',', 'y', 'estar', 'fuera', 'de', 'su', 'amor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0]"
804,"['Y', ',', 'también', ',', 'por', 'la', 'incertitud', 'de', 'la', 'vida', 'que', 'vivimos', ',', 'donde', 'cuan', 'cierta', 'es', 'la', 'muerte', ',', 'tan', 'incierta', 'nos', 'es', 'la', 'hora', 'en', 'que', 'hemos', 'de', 'morir', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
805,"['Es', 'menester', ',', 'pues', ',', 'no', 'dilatar', 'lo', 'que', 'nos', 'dispone', ',', 'para', 'esperar', 'la', 'muerte', 'con', 'alegría', 'y', 'contento', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
806,"['De', 'la', 'comunión', ',', 'o', 'cena', 'del', 'Señor', '.']","['O', 'O', 'SACRA', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'O']","[0, 0, 4, 0, 0, 4, 4, 4, 0]"
807,"['Pasemos', 'ahora', 'al', 'sacramento', 'de', 'la', 'comunión', ';', 'y', 'dilo', ',', 'primero', ',', '¿', 'cuándo', 'lo', 'instituyó', 'nuestro', 'redentor', '?', 'Niño', '.']","['O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O']","[0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0]"
808,"['—', 'Lo', 'instituyó', 'en', 'la', 'postrera', 'cena', 'que', 'cenó', 'con', 'sus', 'discípulos', ',', 'estando', 'para', 'ir', 'a', 'padecer', 'por', 'los', 'pecados', 'de', 'los', 'hombres', ',', 'como', 'lo', 'cuentan', 'sus', 'evangelistas', '.']","['O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O']","[0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
809,"['Maestro', '.']","['O', 'O']","[0, 0]"
810,"['—', '¿', 'Para', 'qué', 'lo', 'instituyó', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
811,"['—', 'Para', 'que', ',', 'por', 'la', 'comunión', 'de', 'su', 'cuerpo', 'y', 'de', 'su', 'sangre', ',', 'seamos', 'mantenidos', 'espiritualmente', 'en', 'la', 'esperanza', 'de', 'poseer', 'la', 'vida', 'eterna', ',', 'y', 'para', 'certificarnos', 'de', 'nuestra', 'salud', 'y', 'de', 'la', 'redención', 'hecha', 'por', 'nosotros', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0]"
812,"['—', '¿', 'A', 'qué', 'fin', 'nos', 'lo', 'dejó', 'y', 'quiso', 'que', 'estuviese', 'perpetuamente', 'en', 'su', 'Iglesia', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
813,"['—', 'Para', 'que', 'tuviésemos', 'en', 'él', 'una', 'suma', ',', 'y', 'un', 'vivo', 'memorial', 'de', 'todos', 'los', 'bienes', 'que', 'hizo', 'por', 'nosotros', ';', 'y', 'que', ',', 'todas', 'las', 'veces', 'que', 'usásemos', 'de', 'él', ',', 'refrescásemos', 'en', 'nosotros', 'y', 'renovásemos', 'la', 'memoria', 'de', 'los', 'beneficios', 'que', 'hemos', 'recibido', 'por', 'su', 'muerte', 'y', 'pasión', ',', 'hasta', 'que', 'él', 'venga', 'a', 'hacer', 'juicio', 'del', 'mundo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]"
814,"['Maestro', '.']","['O', 'O']","[0, 0]"
815,"['—', '¿', 'Para', 'qué', 'fue', 'instituido', 'debajo', 'de', 'forma', 'de', 'pan', 'y', 'de', 'vino', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0]"
816,"['—', 'Para', 'que', 'entendamos', 'que', ',', 'como', 'con', 'el', 'pan', 'y', 'el', 'vino', 'es', 'realmente', 'sustentada', 'nuestra', 'vida', 'corporal', ',', 'así', ',', 'con', 'el', 'verdadero', 'cuerpo', 'y', 'sangre', 'de', 'Cristo', 'que', 'en', 'él', 'recibimos', ',', 'es', 'verdaderamente', 'mantenida', 'nuestra', 'ánima', 'en', 'la', 'vida', 'espiritual', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'CHRI', 'CHRI', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 0]"
817,"['Es', 'recreada', 'y', 'corroborada', 'para', 'todo', 'bien', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
818,"['Maestro', '.']","['O', 'O']","[0, 0]"
819,"['—', '¿', 'Para', 'qué', 'género', 'de', 'personas', 'fue', 'instituido', 'este', 'santo', 'sacramento', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0]"
820,"['—', 'Para', 'los', 'hijos', 'adoptivos', 'de', 'Dios', 'y', 'verdaderos', 'discípulos', 'de', 'Cristo', '.']","['O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O']","[0, 0, 0, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0]"
821,"['Maestro', '.']","['O', 'O']","[0, 0]"
822,"['—', '¿', 'Por', 'qué', 'así', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
823,"['—', 'Porque', ',', 'como', 'sin', 'tener', 'vida', 'corporal', 'no', 'podemos', 'ser', 'mantenidos', 'con', 'viandas', 'corporales', ',', 'así', ',', 'no', 'podemos', 'usar', 'con', 'fruto', 'de', 'estas', 'viandas', 'celestiales', 'y', 'divinas', 'sin', 'tener', 'primero', 'vida', 'espiritual', 'y', 'ser', 'verdaderos', 'discípulos', 'de', 'Cristo', ',', 'seguidores', 'de', 'su', 'doctrina', 'e', 'imitadores', 'de', 'su', 'vida', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'CHRI', 'CHRI', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 3, 3, 0, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 0]"
824,"['Maestro', '.']","['O', 'O']","[0, 0]"
825,"['—', '¿', 'Por', 'manera', 'que', 'este', 'sacramento', 'es', 'para', 'solos', 'los', 'hijos', 'de', 'Dios', ',', 'y', 'que', 'de', 'veras', 'siguen', 'a', 'Cristo', 'y', 'están', 'pendientes', 'del', 'beneficio', 'de', 'su', 'muerte', 'y', 'reconciliación', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0]"
826,"['—', 'Es', 'así', '.']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
827,"['Maestro', '.']","['O', 'O']","[0, 0]"
828,"['—', 'Pues', 'somos', 'todos', 'pecadores', ',', '¿', 'qué', 'haremos', 'para', 'usar', 'santamente', 'de', 'este', 'celestial', 'sacramento', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'O', 'O', 'O']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0]"
829,"['—', 'Es', 'necesario', 'haber', 'hecho', 'primero', 'verdadera', 'penitencia', 'y', 'tener', 'gran', 'odio', 'contra', 'el', 'pecado', ',', 'y', 'llegar', 'a', 'comulgar', 'con', 'verdadero', 'conocimiento', 'de', 'tanto', 'bien', ',', 'y', 'con', 'verdadera', 'fe', 'y', 'confianza', 'en', 'la', 'muerte', 'del', 'Señor', ',', 'teniéndonos', 'totalmente', 'por', 'indignos', 'de', 'recibir', 'tan', 'singular', 'beneficio', 'y', 'tener', 'con', 'esto', 'por', 'arrimo', 'y', 'estribadero', 'la', 'dignidad', 'y', 'justicia', 'de', 'Jesucristo', ',', 'nuestro', 'redentor', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'JUS', 'O', 'O']","[0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 0, 0]"
830,"['Maestro', '.']","['O', 'O']","[0, 0]"
831,"['—', '¿', 'Qué', 'reciben', 'los', 'que', 'con', 'tal', 'disposición', 'se', 'allegan', 'al', 'sacramento', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
832,"['—', 'Reciben', 'en', 'el', 'sacramento', 'el', 'verdadero', 'cuerpo', 'y', 'sangre', 'de', 'Cristo', ',', 'con', 'todos', 'sus', 'bienes', ',', 'y', 'son', 'en', 'gran', 'manera', 'esforzados', 'con', 'este', 'manjar', 'para', 'poder', 'batallar', 'varonilmente', 'contra', 'el', 'reino', 'del', 'pecado', 'y', 'del', 'demonio', ',', 'y', 'así', 'ganar', 'la', 'victoria', 'contra', 'él', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
833,"['Maestro', '.']","['O', 'O']","[0, 0]"
834,"['—', 'Los', 'que', 'se', 'allegan', 'a', 'esta', 'santa', 'mesa', 'sin', 'ser', 'verdaderos', 'discípulos', 'de', 'Cristo', ',', 'con', 'consciencia', 'de', 'pecado', 'mortal', 'o', 'con', 'propósito', 'de', 'tornar', 'a', 'él', ',', '¿', 'qué', 'fruto', 'sacan', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'GOD', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
835,"['—', 'Recibiendo', 'el', 'sacramento', 'no', 'reciben', 'el', 'propio', 'fruto', 'del', 'sacramento', ',', 'que', 'es', 'gracia', 'y', 'vida', 'eterna', 'sin', 'el', 'fruto', 'de', 'su', 'pecado', ',', 'que', 'es', 'juicio', ',', 'y', 'condenación', 'contra', 'sí', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'GOD', 'O', 'JUS', 'JUS', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'JUS', 'O', 'O', 'JUS', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 1, 0, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]"
836,"['Maestro', '.']","['O', 'O']","[0, 0]"
837,"['—', '¿', 'Quién', 'dice', 'eso', 'así', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
838,"['—', 'San', 'Pablo', ',', 'en', 'la', 'Epístola', 'primera', 'a', 'los', 'Corintios', ',', 'lo', 'dice', 'en', 'esta', 'manera', ':', 'Cualquiera', 'que', 'comiere', 'este', 'pan', 'y', 'bebiere', 'del', 'cáliz', 'del', 'Señor', 'indignamente', 'será', 'culpado', 'del', 'cuerpo', 'y', 'de', 'la', 'sangre', 'del', 'Señor', '.']","['O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O']","[0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0]"
839,"['Se', 'pruebe', ',', 'pues', ',', 'el', 'hombre', 'a', 'sí', 'mismo', ';', 'y', 'así', 'coma', 'de', 'aquel', 'pan', 'y', 'beba', 'de', 'aquel', 'cáliz', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]"
840,"['Porque', 'el', 'que', 'come', 'y', 'bebe', 'indignamente', ',', 'come', 'y', 'bebe', 'condenación', 'para', 'sí', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]"
841,"['Maestro', '.']","['O', 'O']","[0, 0]"
842,"['—', 'Una', 'vez', 'en', 'la', 'vida', 'usamos', 'del', 'sacramento', 'del', 'bautismo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0]"
843,"['¿', 'No', 'bastaría', 'de', 'la', 'misma', 'manera', 'usar', 'una', 'vez', 'en', 'la', 'vida', 'del', 'sacramento', 'de', 'la', 'comunión', 'del', 'cuerpo', 'y', 'sangre', 'del', 'Señor', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 0, 0, 0]"
844,"['—', 'No', ',', 'porque', 'no', 'es', 'la', 'misma', 'razón', 'del', 'uno', 'que', 'del', 'otro', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
845,"['Maestro', '.']","['O', 'O']","[0, 0]"
846,"['—', 'Di', ',', 'pues', ',', 'la', 'causa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
847,"['Niño', '.']","['O', 'O']","[0, 0]"
848,"['—', 'Porque', 'por', 'el', 'bautismo', 'recibimos', 'nuevo', 'ser', 'y', 'nueva', 'vida', 'espiritual', ',', 'siendo', 'regenerados', 'y', 'vestidos', 'de', 'Cristo', '.']","['O', 'O', 'O', 'O', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O']","[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0]"
849,"['Y', ',', 'por', 'la', 'comunión', 'de', 'su', 'cuerpo', 'y', 'de', 'su', 'sangre', ',', 'somos', 'sustentados', 'ordinariamente', 'y', 'mantenidos', 'en', 'ella', ',', 'y', 'vamos', 'creciendo', 'de', 'virtud', 'en', 'virtud', '.']","['O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
850,"['Maestro', '.']","['O', 'O']","[0, 0]"
851,"['—', '¿', 'El', 'que', 'no', 'curase', 'del', 'legítimo', 'uso', 'de', 'este', 'santo', 'sacramento', 'incurriría', 'en', 'algún', 'mal', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 2, 2, 2, 0, 0, 0]"
852,"['—', 'En', 'dos', 'muy', 'grandes', '.']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
853,"['El', 'primero', ',', 'que', 'en', 'ello', 'sería', 'menospreciador', 'del', 'Señor', 'y', 'de', 'su', 'ordenación', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'CHRI', 'O']","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 3, 0]"
854,"['Y', 'el', 'segundo', ',', 'que', 'él', 'mismo', 'se', 'tomaría', 'la', 'muerte', 'con', 'sus', 'manos', ',', 'privándose', 'del', 'manjar', 'espiritual', 'que', 'Dios', 'le', 'dejó', 'para', 'su', 'mantenimiento', 'y', 'defensa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
855,"['Maestro', '.']","['O', 'O']","[0, 0]"
856,"['—', '¿', 'Tenemos', 'alguna', 'regla', 'para', 'saber', 'las', 'veces', 'que', 'hemos', 'de', 'usar', 'de', 'este', 'sacramento', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0]"
